#EXPORTTYPE:                 ;DATA ALL                   
#FILE:                       ;SiO2@PIPSECAGEM60C.ngb-ds3
#FORMAT:                     ;NETZSCH5                   
#FTYPE:                      ;ASCII                      
#IDENTITY:                   ;SiO2@PIPSECAGEM60C        
#DECIMAL:                    ;COMMA                      
#SEPARATOR:                  ;SEMICOLON                  
#MTYPE:                      ;TG                         
#INSTRUMENT:                 ;NETZSCH STA 449F3          
#PROJECT:                    ;-                          
#DATE/TIME:                  ;19/11/2024 13:25:15 (UTC-3)
#CORR. FILE:                 ;Correction.ngb-bs3         
#TEMPCAL:                    ;Cal_08_2024_Ar_5C.ngb-ts3  
#SENSITIVITY:                ;---                        
#LABORATORY:                 ;Proc de Nanocerümicas      
#OPERATOR:                   ;Danilo Janes               
#REMARK:                     ;                           
#SAMPLE:                     ;SiO2@PIPSECAGEM60C        
#SAMPLE MASS /mg:            ;11,9130                    
#MATERIAL:                   ;                           
#REFERENCE:                  ;                           
#REFERENCE MASS /mg:         ;                           
#TYPE OF CRUCIBLE:           ;DTA/TG crucible Al2O3      
#SAMPLE CRUCIBLE MASS /mg:   ;0                          
#REFERENCE CRUCIBLE MASS /mg:;                           
#TG RANGE /mg:               ;35000                      
#TAU-R:                      ;---                        
#CORR. CODE:                 ;020                        
#EXO:                        ;-1                         
#RANGE:                      ;20oC/10,0(K/min)/1000oC    
#SEGMENT:                    ;S1/1                       
#SEG. 1:                     ;20oC/10,0(K/min)/1000oC    

##Temp./oC;Time/min;Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min)
509,58879;48,98820; 68,42761;20,00000;20,00000
510,08398;49,03870; 68,38325;20,00000;20,00000
510,57872;49,08921; 68,34120;20,00000;20,00000
511,08829;49,13971; 68,29613;20,00000;20,00000
511,58413;49,19021; 68,25790;20,00000;20,00000
512,08723;49,24072; 68,22088;20,00000;20,00000
512,61047;49,29122; 68,17738;20,00000;20,00000
513,10299;49,34172; 68,13702;20,00000;20,00000
513,61401;49,39223; 68,09847;20,00000;20,00000
514,10861;49,44273; 68,05614;20,00000;20,00000
514,62688;49,49323; 68,01383;20,00000;20,00000
515,12816;49,54374; 67,96699;20,00000;20,00000
515,63181;49,59424; 67,92637;20,00000;20,00000
516,13945;49,64474; 67,89003;20,00000;20,00000
516,64202;49,69525; 67,85262;20,00000;20,00000
517,15425;49,74575; 67,80583;20,00000;20,00000
517,65178;49,79625; 67,76960;20,00000;20,00000
518,15488;49,84676; 67,72709;20,00000;20,00000
518,65931;49,89726; 67,68593;20,00000;20,00000
519,16639;49,94776; 67,64337;20,00000;20,00000
519,66855;49,99827; 67,60968;20,00000;20,00000
520,16847;50,04877; 67,56777;20,00000;20,00000
520,67441;50,09927; 67,52627;20,00000;20,00000
521,17374;50,14978; 67,48527;20,00000;20,00000
521,67792;50,20028; 67,44701;20,00000;20,00000
522,19061;50,25078; 67,40613;20,00000;20,00000
522,68681;50,30129; 67,36396;20,00000;20,00000
523,20048;50,35179; 67,31656;20,00000;20,00000
523,70483;50,40229; 67,27221;20,00000;20,00000
524,20741;50,45280; 67,21888;20,00000;20,00000
524,70321;50,50330; 67,17987;20,00000;20,00000
525,21104;50,55380; 67,14180;20,00000;20,00000
525,71934;50,60431; 67,10815;20,00000;20,00000
526,22003;50,65481; 67,06327;20,00000;20,00000
526,72821;50,70531; 67,03498;20,00000;20,00000
527,23458;50,75582; 66,99729;20,00000;20,00000
527,74078;50,80632; 66,95442;20,00000;20,00000
528,24775;50,85682; 66,91651;20,00000;20,00000
528,75773;50,90733; 66,88023;20,00000;20,00000
529,26276;50,95783; 66,83673;20,00000;20,00000
529,77637;51,00833; 66,80124;20,00000;20,00000
530,27388;51,05884; 66,75462;20,00000;20,00000
530,77656;51,10934; 66,72858;20,00000;20,00000
531,27935;51,15984; 66,69033;20,00000;20,00000
531,79044;51,21035; 66,65312;20,00000;20,00000
532,30163;51,26085; 66,61537;20,00000;20,00000
532,80959;51,31135; 66,57447;20,00000;20,00000
533,31251;51,36186; 66,53272;20,00000;20,00000
533,82047;51,41236; 66,49369;20,00000;20,00000
534,33173;51,46286; 66,44965;20,00000;20,00000
534,83745;51,51337; 66,41437;20,00000;20,00000
535,34773;51,56387; 66,37063;20,00000;20,00000
535,86191;51,61437; 66,33002;20,00000;20,00000
536,37202;51,66488; 66,29204;20,00000;20,00000
536,87420;51,71538; 66,26026;20,00000;20,00000
537,38495;51,76588; 66,21835;20,00000;20,00000
537,88568;51,81639; 66,17261;20,00000;20,00000
538,39565;51,86689; 66,13282;20,00000;20,00000
538,90196;51,91739; 66,10421;20,00000;20,00000
539,39275;51,96790; 66,06704;20,00000;20,00000
539,89505;52,01840; 66,03793;20,00000;20,00000
540,40758;52,06890; 65,99679;20,00000;20,00000
540,90908;52,11941; 65,95955;20,00000;20,00000
541,41412;52,16991; 65,91289;20,00000;20,00000
541,92253;52,22041; 65,87979;20,00000;20,00000
542,42162;52,27092; 65,84220;20,00000;20,00000
542,92930;52,32142; 65,79589;20,00000;20,00000
543,43704;52,37192; 65,76273;20,00000;20,00000
543,93554;52,42243; 65,72282;20,00000;20,00000
544,43808;52,47293; 65,67493;20,00000;20,00000
544,94422;52,52343; 65,64160;20,00000;20,00000
545,46110;52,57394; 65,60416;20,00000;20,00000
545,96239;52,62444; 65,56506;20,00000;20,00000
546,47953;52,67494; 65,53442;20,00000;20,00000
546,96849;52,72545; 65,49647;20,00000;20,00000
547,46735;52,77595; 65,46323;20,00000;20,00000
547,97161;52,82645; 65,42880;20,00000;20,00000
548,47211;52,87696; 65,39653;20,00000;20,00000
548,98843;52,92746; 65,34944;20,00000;20,00000
549,47939;52,97796; 65,31842;20,00000;20,00000
549,98176;53,02847; 65,27805;20,00000;20,00000
550,49033;53,07897; 65,24152;20,00000;20,00000
550,99501;53,12947; 65,20468;20,00000;20,00000
551,49477;53,17997; 65,16749;20,00000;20,00000
551,99383;53,23048; 65,12453;20,00000;20,00000
552,49948;53,28098; 65,07523;20,00000;20,00000
552,99838;53,33148; 65,04221;20,00000;20,00000
553,49079;53,38199; 65,00905;20,00000;20,00000
554,00933;53,43249; 64,96651;20,00000;20,00000
554,50173;53,48299; 64,93307;20,00000;20,00000
555,00904;53,53350; 64,89973;20,00000;20,00000
555,50235;53,58400; 64,86225;20,00000;20,00000
556,01890;53,63450; 64,82913;20,00000;20,00000
556,52618;53,68501; 64,79253;20,00000;20,00000
557,03170;53,73551; 64,75512;20,00000;20,00000
557,52423;53,78601; 64,71122;20,00000;20,00000
558,03235;53,83652; 64,68462;20,00000;20,00000
558,52733;53,88702; 64,64849;20,00000;20,00000
559,03441;53,93752; 64,61016;20,00000;20,00000
559,55112;53,98803; 64,57891;20,00000;20,00000
560,05127;54,03853; 64,53856;20,00000;20,00000
560,55229;54,08903; 64,49774;20,00000;20,00000
561,05712;54,13954; 64,46263;20,00000;20,00000
561,56442;54,19004; 64,42455;20,00000;20,00000
562,07189;54,24054; 64,38339;20,00000;20,00000
562,58085;54,29105; 64,35364;20,00000;20,00000
563,08459;54,34155; 64,32072;20,00000;20,00000
563,59152;54,39205; 64,28876;20,00000;20,00000
564,09516;54,44256; 64,24945;20,00000;20,00000
564,60685;54,49306; 64,22185;20,00000;20,00000
565,11613;54,54356; 64,18467;20,00000;20,00000
565,62484;54,59407; 64,14443;20,00000;20,00000
566,12624;54,64457; 64,11834;20,00000;20,00000
566,63892;54,69507; 64,07920;20,00000;20,00000
567,15187;54,74558; 64,05054;20,00000;20,00000
567,64982;54,79608; 64,01560;20,00000;20,00000
568,16012;54,84658; 63,98223;20,00000;20,00000
568,66617;54,89709; 63,94665;20,00000;20,00000
569,17131;54,94759; 63,90869;20,00000;20,00000
569,67384;54,99809; 63,87743;20,00000;20,00000
570,19130;55,04860; 63,84010;20,00000;20,00000
570,69004;55,09910; 63,79932;20,00000;20,00000
571,19400;55,14960; 63,76938;20,00000;20,00000
571,70001;55,20011; 63,73785;20,00000;20,00000
572,21673;55,25061; 63,70563;20,00000;20,00000
572,71449;55,30111; 63,67252;20,00000;20,00000
573,21677;55,35162; 63,64319;20,00000;20,00000
573,73957;55,40212; 63,60683;20,00000;20,00000
574,22394;55,45262; 63,57342;20,00000;20,00000
574,73663;55,50313; 63,54179;20,00000;20,00000
575,24943;55,55363; 63,50028;20,00000;20,00000
575,74546;55,60413; 63,47331;20,00000;20,00000
576,25177;55,65464; 63,43565;20,00000;20,00000
576,75928;55,70514; 63,41265;20,00000;20,00000
577,27781;55,75564; 63,36991;20,00000;20,00000
577,77143;55,80615; 63,34675;20,00000;20,00000
578,28145;55,85665; 63,30340;20,00000;20,00000
578,79771;55,90715; 63,27797;20,00000;20,00000
579,29110;55,95766; 63,24252;20,00000;20,00000
579,79623;56,00816; 63,21540;20,00000;20,00000
580,30822;56,05866; 63,17985;20,00000;20,00000
580,81904;56,10917; 63,15926;20,00000;20,00000
581,32263;56,15967; 63,12705;20,00000;20,00000
581,82467;56,21017; 63,09313;20,00000;20,00000
582,32333;56,26068; 63,06105;20,00000;20,00000
582,83256;56,31118; 63,02276;20,00000;20,00000
583,33773;56,36168; 62,99588;20,00000;20,00000
583,84314;56,41219; 62,96986;20,00000;20,00000
584,33495;56,46269; 62,93948;20,00000;20,00000
584,86021;56,51319; 62,90075;20,00000;20,00000
585,35649;56,56370; 62,88050;20,00000;20,00000
585,86634;56,61420; 62,84712;20,00000;20,00000
586,37259;56,66470; 62,81819;20,00000;20,00000
586,87445;56,71521; 62,78613;20,00000;20,00000
587,37859;56,76571; 62,75845;20,00000;20,00000
587,88271;56,81621; 62,72556;20,00000;20,00000
588,39449;56,86672; 62,69182;20,00000;20,00000
588,89723;56,91722; 62,66249;20,00000;20,00000
589,40591;56,96772; 62,62438;20,00000;20,00000
589,91402;57,01823; 62,60135;20,00000;20,00000
590,42498;57,06873; 62,57428;20,00000;20,00000
590,93493;57,11923; 62,54098;20,00000;20,00000
591,44433;57,16974; 62,51162;20,00000;20,00000
591,93853;57,22024; 62,48217;20,00000;20,00000
592,43979;57,27074; 62,46152;20,00000;20,00000
592,94086;57,32125; 62,43056;20,00000;20,00000
593,45590;57,37175; 62,39707;20,00000;20,00000
593,97199;57,42225; 62,37040;20,00000;20,00000
594,47254;57,47276; 62,33882;20,00000;20,00000
594,97625;57,52326; 62,31218;20,00000;20,00000
595,48398;57,57376; 62,27910;20,00000;20,00000
595,98935;57,62427; 62,25196;20,00000;20,00000
596,49004;57,67477; 62,21791;20,00000;20,00000
596,99124;57,72527; 62,18534;20,00000;20,00000
597,50791;57,77578; 62,15947;20,00000;20,00000
598,00647;57,82628; 62,12672;20,00000;20,00000
598,49994;57,87678; 62,09071;20,00000;20,00000
599,00065;57,92729; 62,05687;20,00000;20,00000
599,50756;57,97779; 62,02829;20,00000;20,00000
600,00429;58,02829; 62,00581;20,00000;20,00000
600,52461;58,07880; 61,96968;20,00000;20,00000
601,02455;58,12930; 61,94387;20,00000;20,00000
601,52904;58,17980; 61,92237;20,00000;20,00000
602,03027;58,23030; 61,89121;20,00000;20,00000
602,53966;58,28081; 61,86563;20,00000;20,00000
603,04195;58,33131; 61,83216;20,00000;20,00000
603,53661;58,38181; 61,80779;20,00000;20,00000
604,04747;58,43232; 61,77760;20,00000;20,00000
604,55259;58,48282; 61,74901;20,00000;20,00000
605,06834;58,53332; 61,71837;20,00000;20,00000
605,56706;58,58383; 61,69643;20,00000;20,00000
606,07554;58,63433; 61,65905;20,00000;20,00000
606,58248;58,68483; 61,63811;20,00000;20,00000
607,06994;58,73534; 61,60846;20,00000;20,00000
607,59365;58,78584; 61,57904;20,00000;20,00000
608,09096;58,83634; 61,55225;20,00000;20,00000
608,59258;58,88685; 61,52186;20,00000;20,00000
609,10976;58,93735; 61,49901;20,00000;20,00000
609,60426;58,98785; 61,46294;20,00000;20,00000
610,12123;59,03836; 61,43633;20,00000;20,00000
610,61374;59,08886; 61,40447;20,00000;20,00000
611,13894;59,13936; 61,37875;20,00000;20,00000
611,62759;59,18987; 61,34064;20,00000;20,00000
612,12647;59,24037; 61,31943;20,00000;20,00000
612,65781;59,29087; 61,28817;20,00000;20,00000
613,15915;59,34138; 61,25437;20,00000;20,00000
613,66441;59,39188; 61,23321;20,00000;20,00000
614,17306;59,44238; 61,20667;20,00000;20,00000
614,67612;59,49289; 61,17728;20,00000;20,00000
615,17610;59,54339; 61,15119;20,00000;20,00000
615,68670;59,59389; 61,11761;20,00000;20,00000
616,19796;59,64440; 61,09343;20,00000;20,00000
616,68946;59,69490; 61,06258;20,00000;20,00000
617,20072;59,74540; 61,04106;20,00000;20,00000
617,70288;59,79591; 61,01059;20,00000;20,00000
618,21618;59,84641; 60,98674;20,00000;20,00000
618,72186;59,89691; 60,96149;20,00000;20,00000
619,22417;59,94742; 60,93415;20,00000;20,00000
619,72451;59,99792; 60,90562;20,00000;20,00000
620,23997;60,04842; 60,87556;20,00000;20,00000
620,74600;60,09893; 60,85246;20,00000;20,00000
621,24588;60,14943; 60,82788;20,00000;20,00000
621,75833;60,19993; 60,79997;20,00000;20,00000
622,24838;60,25044; 60,77459;20,00000;20,00000
622,74138;60,30094; 60,74174;20,00000;20,00000
623,26083;60,35144; 60,72633;20,00000;20,00000
623,76131;60,40195; 60,70653;20,00000;20,00000
624,26270;60,45245; 60,67174;20,00000;20,00000
624,77872;60,50295; 60,64758;20,00000;20,00000
625,27166;60,55346; 60,62152;20,00000;20,00000
625,77810;60,60396; 60,59260;20,00000;20,00000
626,29164;60,65446; 60,56059;20,00000;20,00000
626,78210;60,70497; 60,53275;20,00000;20,00000
627,29747;60,75547; 60,49925;20,00000;20,00000
627,80069;60,80597; 60,47501;20,00000;20,00000
628,30698;60,85648; 60,44514;20,00000;20,00000
628,80822;60,90698; 60,42390;20,00000;20,00000
629,31549;60,95748; 60,40167;20,00000;20,00000
629,81761;61,00799; 60,37024;20,00000;20,00000
630,32266;61,05849; 60,34233;20,00000;20,00000
630,83470;61,10899; 60,31272;20,00000;20,00000
631,33447;61,15950; 60,29161;20,00000;20,00000
631,83599;61,21000; 60,26442;20,00000;20,00000
632,34620;61,26050; 60,23981;20,00000;20,00000
632,83779;61,31101; 60,21175;20,00000;20,00000
633,35316;61,36151; 60,18341;20,00000;20,00000
633,85078;61,41201; 60,15476;20,00000;20,00000
634,35273;61,46252; 60,12643;20,00000;20,00000
634,86134;61,51302; 60,10358;20,00000;20,00000
635,36917;61,56352; 60,07686;20,00000;20,00000
635,88198;61,61403; 60,04262;20,00000;20,00000
636,37801;61,66453; 60,02420;20,00000;20,00000
636,88543;61,71503; 59,99568;20,00000;20,00000
637,39829;61,76554; 59,96930;20,00000;20,00000
637,89136;61,81604; 59,94699;20,00000;20,00000
638,39997;61,86654; 59,91790;20,00000;20,00000
638,90462;61,91705; 59,88930;20,00000;20,00000
639,40594;61,96755; 59,85710;20,00000;20,00000
639,90899;62,01805; 59,83867;20,00000;20,00000
640,41867;62,06856; 59,81180;20,00000;20,00000
640,92007;62,11906; 59,77963;20,00000;20,00000
641,43755;62,16956; 59,75923;20,00000;20,00000
641,94864;62,22007; 59,73391;20,00000;20,00000
642,43903;62,27057; 59,71682;20,00000;20,00000
642,95783;62,32107; 59,69325;20,00000;20,00000
643,45446;62,37158; 59,66413;20,00000;20,00000
643,95711;62,42208; 59,63958;20,00000;20,00000
644,46412;62,47258; 59,61903;20,00000;20,00000
644,97599;62,52309; 59,58941;20,00000;20,00000
645,48762;62,57359; 59,56427;20,00000;20,00000
645,99303;62,62409; 59,54099;20,00000;20,00000
646,50340;62,67460; 59,51492;20,00000;20,00000
647,01037;62,72510; 59,48819;20,00000;20,00000
647,51465;62,77560; 59,46886;20,00000;20,00000
648,01403;62,82611; 59,43918;20,00000;20,00000
648,52371;62,87661; 59,41328;20,00000;20,00000
649,02737;62,92711; 59,39022;20,00000;20,00000
649,53766;62,97762; 59,36171;20,00000;20,00000
650,04497;63,02812; 59,33151;20,00000;20,00000
650,54110;63,07862; 59,29896;20,00000;20,00000
651,04574;63,12913; 59,27582;20,00000;20,00000
651,56240;63,17963; 59,25315;20,00000;20,00000
652,05328;63,23013; 59,22602;20,00000;20,00000
652,55492;63,28063; 59,19736;20,00000;20,00000
653,06340;63,33114; 59,16718;20,00000;20,00000
653,56986;63,38164; 59,14205;20,00000;20,00000
654,08281;63,43214; 59,11730;20,00000;20,00000
654,58799;63,48265; 59,08909;20,00000;20,00000
655,09681;63,53315; 59,06325;20,00000;20,00000
655,59625;63,58365; 59,03834;20,00000;20,00000
656,10096;63,63416; 59,00794;20,00000;20,00000
656,61375;63,68466; 58,97423;20,00000;20,00000
657,11772;63,73516; 58,95647;20,00000;20,00000
657,61732;63,78567; 58,93004;20,00000;20,00000
658,13351;63,83617; 58,89514;20,00000;20,00000
658,64504;63,88667; 58,88162;20,00000;20,00000
659,15281;63,93718; 58,85882;20,00000;20,00000
659,66588;63,98768; 58,82894;20,00000;20,00000
660,17073;64,03818; 58,81105;20,00000;20,00000
660,68811;64,08869; 58,78253;20,00000;20,00000
661,18784;64,13919; 58,76148;20,00000;20,00000
661,68983;64,18969; 58,73585;20,00000;20,00000
662,20199;64,24020; 58,70639;20,00000;20,00000
662,71285;64,29070; 58,67539;20,00000;20,00000
663,21109;64,34120; 58,65535;20,00000;20,00000
663,72688;64,39171; 58,63032;20,00000;20,00000
664,22711;64,44221; 58,60690;20,00000;20,00000
664,73589;64,49271; 58,58309;20,00000;20,00000
665,24260;64,54322; 58,55664;20,00000;20,00000
665,75716;64,59372; 58,52995;20,00000;20,00000
666,25188;64,64422; 58,51131;20,00000;20,00000
666,75618;64,69473; 58,48195;20,00000;20,00000
667,26790;64,74523; 58,45443;20,00000;20,00000
667,77469;64,79573; 58,42390;20,00000;20,00000
668,26613;64,84624; 58,41313;20,00000;20,00000
668,77356;64,89674; 58,39734;20,00000;20,00000
669,28109;64,94724; 58,37106;20,00000;20,00000
669,79070;64,99775; 58,34319;20,00000;20,00000
670,29790;65,04825; 58,30904;20,00000;20,00000
670,80046;65,09875; 58,29005;20,00000;20,00000
671,30539;65,14926; 58,26596;20,00000;20,00000
671,83151;65,19976; 58,23810;20,00000;20,00000
672,33367;65,25026; 58,21274;20,00000;20,00000
672,82611;65,30077; 58,18106;20,00000;20,00000
673,34360;65,35127; 58,15191;20,00000;20,00000
673,84909;65,40177; 58,12992;20,00000;20,00000
674,35026;65,45228; 58,10448;20,00000;20,00000
674,86545;65,50278; 58,07255;20,00000;20,00000
675,36911;65,55328; 58,03971;20,00000;20,00000
675,86437;65,60379; 58,00866;20,00000;20,00000
676,37897;65,65429; 57,97343;20,00000;20,00000
676,90039;65,70479; 57,94955;20,00000;20,00000
677,40630;65,75530; 57,91303;20,00000;20,00000
677,90936;65,80580; 57,87392;20,00000;20,00000
678,42261;65,85630; 57,83877;20,00000;20,00000
678,93467;65,90681; 57,80157;20,00000;20,00000
679,43364;65,95731; 57,75953;20,00000;20,00000
679,94920;66,00781; 57,72192;20,00000;20,00000
680,45156;66,05832; 57,68183;20,00000;20,00000
680,96038;66,10882; 57,63412;20,00000;20,00000
681,46179;66,15932; 57,60399;20,00000;20,00000
681,95835;66,20983; 57,56496;20,00000;20,00000
682,46718;66,26033; 57,52674;20,00000;20,00000
682,96619;66,31083; 57,49806;20,00000;20,00000
683,45282;66,36134; 57,46514;20,00000;20,00000
683,96004;66,41184; 57,43453;20,00000;20,00000
684,44514;66,46234; 57,41148;20,00000;20,00000
684,93126;66,51285; 57,38949;20,00000;20,00000
685,43527;66,56335; 57,37363;20,00000;20,00000
685,92022;66,61385; 57,34665;20,00000;20,00000
686,41359;66,66436; 57,34053;20,00000;20,00000
686,89147;66,71486; 57,32648;20,00000;20,00000
687,38702;66,76536; 57,31205;20,00000;20,00000
687,88351;66,81587; 57,30239;20,00000;20,00000
688,38338;66,86637; 57,29387;20,00000;20,00000
688,87662;66,91687; 57,28335;20,00000;20,00000
689,36986;66,96738; 57,27377;20,00000;20,00000
689,88013;67,01788; 57,25896;20,00000;20,00000
690,35862;67,06838; 57,25430;20,00000;20,00000
690,86960;67,11889; 57,25182;20,00000;20,00000
691,37206;67,16939; 57,24594;20,00000;20,00000
691,86991;67,21989; 57,24000;20,00000;20,00000
692,37287;67,27040; 57,23661;20,00000;20,00000
692,88085;67,32090; 57,23494;20,00000;20,00000
693,37321;67,37140; 57,23148;20,00000;20,00000
693,88596;67,42191; 57,22724;20,00000;20,00000
694,38804;67,47241; 57,22283;20,00000;20,00000
694,90600;67,52291; 57,21699;20,00000;20,00000
695,39651;67,57342; 57,21264;20,00000;20,00000
695,91189;67,62392; 57,20610;20,00000;20,00000
696,41603;67,67442; 57,19990;20,00000;20,00000
696,92034;67,72493; 57,19343;20,00000;20,00000
697,44195;67,77543; 57,18918;20,00000;20,00000
697,95519;67,82593; 57,18411;20,00000;20,00000
698,47303;67,87644; 57,17985;20,00000;20,00000
698,97574;67,92694; 57,17553;20,00000;20,00000
699,47766;67,97744; 57,17312;20,00000;20,00000
699,99244;68,02795; 57,16967;20,00000;20,00000
700,49534;68,07845; 57,16704;20,00000;20,00000
701,00604;68,12895; 57,16617;20,00000;20,00000
701,51933;68,17946; 57,16362;20,00000;20,00000
702,02856;68,22996; 57,16193;20,00000;20,00000
702,54648;68,28046; 57,15769;20,00000;20,00000
703,05825;68,33096; 57,15351;20,00000;20,00000
703,56457;68,38147; 57,15182;20,00000;20,00000
704,08470;68,43197; 57,14925;20,00000;20,00000
704,58671;68,48247; 57,14577;20,00000;20,00000
705,09315;68,53298; 57,14153;20,00000;20,00000
705,59516;68,58348; 57,13821;20,00000;20,00000
706,11194;68,63398; 57,13558;20,00000;20,00000
706,63136;68,68449; 57,13543;20,00000;20,00000
707,13280;68,73499; 57,13590;20,00000;20,00000
707,64867;68,78549; 57,13599;20,00000;20,00000
708,15225;68,83600; 57,13507;20,00000;20,00000
708,65282;68,88650; 57,13434;20,00000;20,00000
709,17702;68,93700; 57,13265;20,00000;20,00000
709,67938;68,98751; 57,13072;20,00000;20,00000
710,17514;69,03801; 57,12997;20,00000;20,00000
710,69746;69,08851; 57,12838;20,00000;20,00000
711,18824;69,13902; 57,12671;20,00000;20,00000
711,70003;69,18952; 57,12582;20,00000;20,00000
712,21825;69,24002; 57,12331;20,00000;20,00000
712,71526;69,29053; 57,11988;20,00000;20,00000
713,23008;69,34103; 57,11824;20,00000;20,00000
713,72842;69,39153; 57,11650;20,00000;20,00000
714,24760;69,44204; 57,11400;20,00000;20,00000
714,73209;69,49254; 57,11137;20,00000;20,00000
715,24010;69,54304; 57,10710;20,00000;20,00000
715,74660;69,59355; 57,10370;20,00000;20,00000
716,24747;69,64405; 57,10124;20,00000;20,00000
716,75082;69,69455; 57,09728;20,00000;20,00000
717,25296;69,74506; 57,09517;20,00000;20,00000
717,76094;69,79556; 57,09559;20,00000;20,00000
718,25631;69,84606; 57,09558;20,00000;20,00000
718,74990;69,89657; 57,09384;20,00000;20,00000
719,26493;69,94707; 57,09247;20,00000;20,00000
719,77212;69,99757; 57,09212;20,00000;20,00000
720,26905;70,04808; 57,08986;20,00000;20,00000
720,77285;70,09858; 57,08813;20,00000;20,00000
721,26195;70,14908; 57,08640;20,00000;20,00000
721,77475;70,19959; 57,08388;20,00000;20,00000
722,27388;70,25009; 57,08218;20,00000;20,00000
722,78207;70,30059; 57,08297;20,00000;20,00000
723,28674;70,35110; 57,08126;20,00000;20,00000
723,78434;70,40160; 57,07878;20,00000;20,00000
724,28460;70,45210; 57,07720;20,00000;20,00000
724,79011;70,50261; 57,07610;20,00000;20,00000
725,29652;70,55311; 57,07238;20,00000;20,00000
725,80217;70,60361; 57,06592;20,00000;20,00000
726,29786;70,65412; 57,06202;20,00000;20,00000
726,80514;70,70462; 57,06003;20,00000;20,00000
727,31007;70,75512; 57,05656;20,00000;20,00000
727,82383;70,80563; 57,05659;20,00000;20,00000
728,31788;70,85613; 57,05635;20,00000;20,00000
728,82141;70,90663; 57,05699;20,00000;20,00000
729,31596;70,95714; 57,05782;20,00000;20,00000
729,81513;71,00764; 57,05776;20,00000;20,00000
730,32603;71,05814; 57,05868;20,00000;20,00000
730,83283;71,10865; 57,05876;20,00000;20,00000
731,33822;71,15915; 57,05703;20,00000;20,00000
731,83250;71,20965; 57,05617;20,00000;20,00000
732,34644;71,26016; 57,05448;20,00000;20,00000
732,85463;71,31066; 57,05361;20,00000;20,00000
733,34976;71,36116; 57,05274;20,00000;20,00000
733,85334;71,41167; 57,04932;20,00000;20,00000
734,35921;71,46217; 57,04863;20,00000;20,00000
734,87673;71,51267; 57,04881;20,00000;20,00000
735,36625;71,56318; 57,04830;20,00000;20,00000
735,88171;71,61368; 57,05018;20,00000;20,00000
736,39508;71,66418; 57,05365;20,00000;20,00000
736,88770;71,71469; 57,05464;20,00000;20,00000
737,39631;71,76519; 57,05295;20,00000;20,00000
737,89810;71,81569; 57,04721;20,00000;20,00000
738,40644;71,86620; 57,04442;20,00000;20,00000
738,92064;71,91670; 57,04357;20,00000;20,00000
739,42875;71,96720; 57,04357;20,00000;20,00000
739,93641;72,01771; 57,04356;20,00000;20,00000
740,44675;72,06821; 57,04268;20,00000;20,00000
740,94600;72,11871; 57,04113;20,00000;20,00000
741,44958;72,16922; 57,04024;20,00000;20,00000
741,95606;72,21972; 57,03603;20,00000;20,00000
742,48042;72,27022; 57,03263;20,00000;20,00000
742,97055;72,32073; 57,03010;20,00000;20,00000
743,48110;72,37123; 57,02765;20,00000;20,00000
744,00059;72,42173; 57,02678;20,00000;20,00000
744,50062;72,47224; 57,02678;20,00000;20,00000
745,01661;72,52274; 57,02678;20,00000;20,00000
745,53413;72,57324; 57,02678;20,00000;20,00000
746,02049;72,62375; 57,02586;20,00000;20,00000
746,52978;72,67425; 57,02188;20,00000;20,00000
747,03897;72,72475; 57,01465;20,00000;20,00000
747,54254;72,77526; 57,01122;20,00000;20,00000
748,06005;72,82576; 57,00823;20,00000;20,00000
748,56374;72,87626; 57,00528;20,00000;20,00000
749,07643;72,92677; 57,00313;20,00000;20,00000
749,58589;72,97727; 57,00411;20,00000;20,00000
750,09941;73,02777; 57,00313;20,00000;20,00000
750,59968;73,07828; 57,00238;20,00000;20,00000
751,10771;73,12878; 57,00074;20,00000;20,00000
751,62000;73,17928; 56,99831;20,00000;20,00000
752,12285;73,22979; 56,99573;20,00000;20,00000
752,63288;73,28029; 56,99403;20,00000;20,00000
753,13411;73,33079; 56,99147;20,00000;20,00000
753,63977;73,38129; 56,99070;20,00000;20,00000
754,14605;73,43180; 56,99069;20,00000;20,00000
754,64973;73,48230; 56,99153;20,00000;20,00000
755,16365;73,53280; 56,99154;20,00000;20,00000
755,66645;73,58331; 56,99237;20,00000;20,00000
756,16751;73,63381; 56,99236;20,00000;20,00000
756,66645;73,68431; 56,99225;20,00000;20,00000
757,16975;73,73482; 56,99196;20,00000;20,00000
757,68174;73,78532; 56,99060;20,00000;20,00000
758,18383;73,83582; 56,98977;20,00000;20,00000
758,68970;73,88633; 56,98894;20,00000;20,00000
759,19410;73,93683; 56,98825;20,00000;20,00000
759,69949;73,98733; 56,98104;20,00000;20,00000
760,20555;74,03784; 56,97728;20,00000;20,00000
760,71013;74,08834; 56,97396;20,00000;20,00000
761,21473;74,13884; 56,97144;20,00000;20,00000
761,71780;74,18935; 56,96893;20,00000;20,00000
762,23155;74,23985; 56,96718;20,00000;20,00000
762,73377;74,29035; 56,96464;20,00000;20,00000
763,24011;74,34086; 56,96465;20,00000;20,00000
763,74372;74,39136; 56,96550;20,00000;20,00000
764,23184;74,44186; 56,96550;20,00000;20,00000
764,75392;74,49237; 56,96546;20,00000;20,00000
765,25697;74,54287; 56,96857;20,00000;20,00000
